route,relPath,family,issue,evidence,fixCandidates
"/tools/creator-kit/app.html","tools/creator-kit/app.html","tools/creator-*","custom_mobile_nav_search","tools/creator-kit/app.html: Page uses custom mobile chrome tokens: topbar, search-input, filter-bar.","tools/creator-* | shared app shell mobile pattern"
"/tools/creator-kit/rate-card.html","tools/creator-kit/rate-card.html","tools/creator-*","custom_mobile_nav_search","tools/creator-kit/rate-card.html: Page uses custom mobile chrome tokens: topbar, search-input, filter-bar.","tools/creator-* | shared app shell mobile pattern"
"/tools/creator-kit/view.html","tools/creator-kit/view.html","tools/creator-*","custom_mobile_nav_search","tools/creator-kit/view.html: Page uses custom mobile chrome tokens: topbar, search-input, filter-bar.","tools/creator-* | shared app shell mobile pattern"
"/tools/creator-resize/app.html","tools/creator-resize/app.html","tools/creator-*","custom_mobile_nav_search","tools/creator-resize/app.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","tools/creator-* | shared app shell mobile pattern"
"/tools/credit-score/","tools/credit-score/index.html","tools/credit-score","late_multicolumn_collapse","tools/credit-score/index.html: .factor-grid keeps 2 columns until 680px.","tools/credit-score/index.html | shared early-collapse layout pattern"
"/tools/crop-yield/","tools/crop-yield/index.html","tools/crop-yield","late_multicolumn_collapse","tools/crop-yield/index.html: .two-col keeps 2 columns until 640px.","tools/crop-yield/index.html | shared early-collapse layout pattern"
"/tools/csection-vs-natural/","tools/csection-vs-natural/index.html","tools/csection-vs-natural","late_multicolumn_collapse","tools/csection-vs-natural/index.html: .compare-header keeps 2 columns until 640px. | tools/csection-vs-natural/index.html: .ins-compare keeps 2 columns until 640px. | tools/csection-vs-natural/index.html: .facts-grid keeps 2 columns until 640px.","tools/csection-vs-natural/index.html | shared early-collapse layout pattern"
"/tools/currency-converter/","tools/currency-converter/index.html","tools/currency-converter","late_multicolumn_collapse","tools/currency-converter/index.html: .heatmap-grid keeps 6 columns until no collapse rule. | tools/currency-converter/index.html: .heatmap-grid keeps 3 columns until no collapse rule.","tools/currency-converter/index.html | shared early-collapse layout pattern"
"/tools/customs-time/","tools/customs-time/index.html","tools/customs-time","late_multicolumn_collapse","tools/customs-time/index.html: .time-hero keeps 3 columns until 600px. | tools/customs-time/index.html: .costs-grid keeps 2 columns until 600px.","tools/customs-time/index.html | shared early-collapse layout pattern"
"/tools/cv-builder/","tools/cv-builder/index.html","tools/cv-builder","late_multicolumn_collapse","tools/cv-builder/css/cv-template-studio.css: .cv-preview-top.cv-studio-picker .cv-tmpl-btn keeps 2 columns until no collapse rule.","tools/cv-builder/css/cv-template-studio.css | shared early-collapse layout pattern"
"/tools/debt-snowball/","tools/debt-snowball/index.html","tools/debt-snowball","late_multicolumn_collapse","tools/debt-snowball/index.html: .compare-methods keeps 2 columns until 680px.","tools/debt-snowball/index.html | shared early-collapse layout pattern"
"/tools/degree-checker/","tools/degree-checker/index.html","tools/degree-checker","tap_targets_below_44","tools/degree-checker/degree-checker.css: .dc-link-button,.dc-button,.dc-tool-link is likely about 42px tall.","tools/degree-checker/degree-checker.css | shared 44px tap target pattern"
"/tools/degree-checker/","tools/degree-checker/index.html","tools/degree-checker","late_multicolumn_collapse","tools/degree-checker/degree-checker.css: .dc-context-facts keeps 2 columns until 760px. | tools/degree-checker/degree-checker.css: .dc-field-grid keeps 3 columns until 760px. | tools/degree-checker/degree-checker.css: .dc-detail-grid,.dc-how-grid,.dc-trust-grid keeps 3 columns until 760px. | tools/degree-checker/degree-checker.css: .dc-detail-grid,.dc-how-grid,.dc-trust-grid keeps 2 columns until 760px. | tools/degree-checker/degree-checker.css: .dc-context-facts keeps 2 columns until 760px.","tools/degree-checker/degree-checker.css | shared early-collapse layout pattern"
"/tools/dev-feasibility/","tools/dev-feasibility/index.html","tools/dev-feasibility","late_multicolumn_collapse","tools/dev-feasibility/index.html: .kpi-grid keeps 3 columns until no collapse rule. | tools/dev-feasibility/index.html: .kpi-grid keeps 2 columns until no collapse rule.","tools/dev-feasibility/index.html | shared early-collapse layout pattern"
"/tools/diaspora-guide/","tools/diaspora-guide/index.html","tools/diaspora-guide","tap_targets_below_44","tools/diaspora-guide/index.html: .source-links a is likely about 27.8px tall.","tools/diaspora-guide/index.html | shared 44px tap target pattern"
"/tools/diaspora-guide/","tools/diaspora-guide/index.html","tools/diaspora-guide","late_multicolumn_collapse","tools/diaspora-guide/index.html: .tax-planner-grid keeps 4 columns until 520px.","tools/diaspora-guide/index.html | shared early-collapse layout pattern"
"/tools/doc-generator/generate.html","tools/doc-generator/generate.html","tools/doc-generator","late_multicolumn_collapse","tools/doc-generator/generate.html: .dg-form-grid keeps 2 columns until 640px. | tools/doc-generator/generate.html: .dg-doctype-grid keeps 2 columns until no collapse rule.","tools/doc-generator/generate.html | shared early-collapse layout pattern"
"/tools/doc-generator/","tools/doc-generator/index.html","tools/doc-generator","late_multicolumn_collapse","tools/doc-generator/index.html: .dg-doc-grid keeps 2 columns until no collapse rule.","tools/doc-generator/index.html | shared early-collapse layout pattern"
"/tools/domestic-worker/","tools/domestic-worker/index.html","tools/domestic-worker","late_multicolumn_collapse","tools/domestic-worker/index.html: .dw-grid-2 keeps 2 columns until 700px. | tools/domestic-worker/index.html: .dw-grid-3 keeps 3 columns until 700px. | tools/domestic-worker/index.html: .dw-kpis keeps 2 columns until 700px. | tools/domestic-worker/index.html: .dw-related keeps 4 columns until 700px. | tools/domestic-worker/index.html: .dw-related keeps 2 columns until 700px.","tools/domestic-worker/index.html | shared early-collapse layout pattern"
"/tools/dpia-tool/","tools/dpia-tool/index.html","tools/dpia-tool","late_multicolumn_collapse","tools/dpia-tool/index.html: .ri-controls keeps 2 columns until no collapse rule.","tools/dpia-tool/index.html | shared early-collapse layout pattern"
"/tools/due-date/","tools/due-date/index.html","tools/due-date","late_multicolumn_collapse","tools/due-date/index.html: .dd-result-grid keeps 2 columns until no collapse rule.","tools/due-date/index.html | shared early-collapse layout pattern"
"/tools/eac-cet/","tools/eac-cet/index.html","tools/eac-cet","sub16_form_controls","tools/eac-cet/index.html: .search-wrap .f-input sets control text to 14.4px.","tools/eac-cet/index.html | shared mobile form sizing pattern"
"/tools/eac-cet/","tools/eac-cet/index.html","tools/eac-cet","tap_targets_below_44","tools/eac-cet/index.html: .tabs is likely about 27.2px tall.","tools/eac-cet/index.html | shared 44px tap target pattern"
"/tools/education-hub/","tools/education-hub/index.html","tools/education-hub","tap_targets_below_44","tools/education-hub/education-hub.css: .hub-strip-links a is likely about 35.7px tall. | tools/education-hub/education-hub.css: .hub-hero-pills a is likely about 38.1px tall.","tools/education-hub/education-hub.css | shared 44px tap target pattern"
"/tools/education-hub/","tools/education-hub/index.html","tools/education-hub","late_multicolumn_collapse","tools/education-hub/education-hub.css: .hub-system-card keeps 2 columns until 760px. | tools/education-hub/education-hub.css: .hub-hero-rail keeps 3 columns until 760px. | tools/education-hub/education-hub.css: .hub-next-signal-grid keeps 2 columns until 760px. | tools/education-hub/education-hub.css: .hub-stat-grid keeps 2 columns until 760px. | tools/education-hub/education-hub.css: .hub-profile-stats keeps 4 columns until 760px. | tools/education-hub/education-hub.css: .hub-form-grid keeps 2 columns until 760px.","tools/education-hub/education-hub.css | shared early-collapse layout pattern"
"/tools/electricity-bill-verify/","tools/electricity-bill-verify/index.html","tools/electricity-bill-verify","missing_shared_navbar","tools/electricity-bill-verify/index.html: Full page does not use <afro-navbar> or the shared navbar component script.","assets/js/components/navbar.js adoption | tools/electricity-bill-verify"
"/tools/electricity-bill-verify/","tools/electricity-bill-verify/index.html","tools/electricity-bill-verify","late_multicolumn_collapse","tools/electricity-bill-verify/index.html: .ebv-input-grid keeps 2 columns until 680px. | tools/electricity-bill-verify/index.html: .ebv-output-grid keeps 4 columns until 680px. | tools/electricity-bill-verify/index.html: .ebv-breakdown keeps 2 columns until 680px. | tools/electricity-bill-verify/index.html: .ebv-link-grid keeps 3 columns until 680px. | tools/electricity-bill-verify/index.html: .ebv-output-grid keeps 2 columns until 680px.","tools/electricity-bill-verify/index.html | shared early-collapse layout pattern"
"/tools/electricity-bill-verify/","tools/electricity-bill-verify/index.html","tools/electricity-bill-verify","custom_mobile_nav_search","tools/electricity-bill-verify/index.html: Page uses custom mobile chrome tokens: bottom-nav, drawer, search-input.","tools/electricity-bill-verify | assets/js/components/navbar.js adoption"
"/tools/electricity-estimator/","tools/electricity-estimator/index.html","tools/electricity-estimator","late_multicolumn_collapse","tools/electricity-estimator/index.html: .eb-countries keeps 5 columns until no collapse rule. | tools/electricity-estimator/index.html: .eb-countries keeps 3 columns until no collapse rule. | tools/electricity-estimator/index.html: .eb-reliability-grid keeps 3 columns until 680px. | tools/electricity-estimator/index.html: .eb-result-grid keeps 2 columns until 500px. | tools/electricity-estimator/index.html: .eb-compare keeps 2 columns until 500px. | tools/electricity-estimator/index.html: .eb-resilience-grid keeps 4 columns until 520px.","tools/electricity-estimator/index.html | shared early-collapse layout pattern"
"/tools/employment-contract/","tools/employment-contract/index.html","tools/employment-contract","sub16_form_controls","tools/employment-contract/index.html: .form-group input,.form-group select,.form-group textarea sets control text to 15.2px. | tools/employment-contract/index.html: .btn sets control text to 15.2px.","tools/employment-contract/index.html | shared mobile form sizing pattern"
"/tools/employment-contract/","tools/employment-contract/index.html","tools/employment-contract","tap_targets_below_44","assets/css/legal-enhancements.css: .leg-source-links a is likely about 28px tall. | assets/css/legal-enhancements.css: .leg-workflow-next a is likely about 34px tall. | tools/employment-contract/index.html: .btn is likely about 39px tall.","assets/css/legal-enhancements.css | tools/employment-contract/index.html | shared 44px tap target pattern"
